"","title","rating","id","year","imdbid"
"7735","Ferdinand",3,8048,2017,"3411444"
"7736","Death Note",0,7794,2017,"1241317"
"7737","Secret Superstar",3,8697,2017,"6108090"
"7738","Felicite",3,7841,2017,"5980798"
"7739","Breadwinner, The",3,8360,2017,"3901826"
"7740","Thor: Ragnarok",1,7875,2017,"3501632"
"7741","Table 19",3,7490,2017,"1412528"
"7742","Borg vs McEnroe",1,8428,2017,"5727282"
"7743","Star Wars: The Last Jedi",3,7946,2017,"2527336"
"7744","Bushwick",3,7981,2017,"4720702"
"7745","Guardians of the Galaxy Vol. 2",3,7595,2017,"3896198"
"7746","Loving Vincent",1,8055,2017,"3262342"
"7747","Captain Underpants: The First Epic Movie",1,7700,2017,"2091256"
"7748","Mom and Dad",3,8143,2017,"5462326"
"7749","Last Word, The",3,7734,2017,"5023260"
"7750","Bye Bye Man, The",3,7354,2017,"4030600"
"7751","Baywatch",1,8230,2017,"1469304"
"7752","Plasmatic Day",1,7768,2017,"6524480"
"7753","A Dog&#39;s Purpose",1,8335,2017,"1753383"
"7754","47 Meters Down",3,7883,2017,"2932536"
"7755","Three Billboards Outside Ebbing, Missouri",3,7953,2017,"5027774"
"7756","Pitch Perfect 3",3,7988,2017,"4765284"
"7757","Shack, The",3,7708,2017,"2872518"
"7758","Battle of the Sexes",3,7856,2017,"4622512"
"7759","Canaries",3,8374,2017,"4082644"
"7760","Life",3,7540,2017,"5442430"
"7761","Jesus, Bro!",1,7995,2017,"5878326"
"7762","Mummy, The",2,7681,2017,"2345759"
"7763","My Friend Dahmer",1,8172,2017,"2291540"
"7764","American Assassin",3,7827,2017,"1961175"
"7765","LEGO Batman Movie, The",3,7439,2017,"4116284"
"7766","Wall, The",0,7863,2017,"4218696"
"7767","Jusqu&#39;a la garde (Custody)",3,8751,2017,"6002232"
"7768","Marshall",1,7899,2017,"5301662"
"7769","Wonder Woman",3,7241,2017,"0451279"
"7770","Roman J. Israel, Esq.",3,8044,2017,"6000478"
"7771","Lucky",2,8127,2017,"5859238"
"7772","Unicorn Store",3,8726,2017,"2338454"
"7773","6 days",0,7908,2017,"4703048"
"7774","A Christmas Prince",3,7942,2017,"7608418"
"7775","Singwa hamgge",1,8094,2017,"7160070"
"7776","Embrasse-moi!",3,8601,2017,"6441072"
"7777","Glass Castle, The",3,8226,2017,"2378507"
"7778","Death Race 2050",3,7419,2017,"5493706"
"7779","seven sisters",3,7844,2017,"4956232"
"7780","Babysitter, The",3,7949,2017,"4225622"
"7781","Dinner, The",3,7984,2017,"3203620"
"7782","Berlin Syndrome",1,8025,2017,"3335606"
"7783","Everything, Everything",3,7670,2017,"5001718"
"7784","Emoji Movie, The",1,7772,2017,"4877122"
"7785","El libro de Lila",3,8707,2017,"6870750"
"7786","Professor Marston and the Wonder Women",3,7852,2017,"6133130"
"7787","Kidnap",3,7958,2017,"1458169"
"7788","I Don&#39;t Feel at Home in This World Anymore",3,7573,2017,"5710514"
"7789","T2 Trainspotting",3,7677,2017,"2763304"
"7790","You Were Never Really Here",1,8163,2017,"5742374"
"7791","Wind River",3,7745,2017,"5362988"
"7792","Petit paysan",1,8250,2017,"6805302"
"7793","Annabelle: Creation",3,7779,2017,"5140878"
"7794","Square, The",1,7859,2017,"4995790"
"7795","OM+ME",3,7895,2017,"7341676"
"7796","A Ghost Story",1,8005,2017,"6265828"
"7797","Megan Leavy",3,7684,2017,"4899370"
"7798","Logan Lucky",3,7786,2017,"5439796"
"7799","Band Aid",3,7833,2017,"5816374"
"7800","Logan",3,7479,2017,"3315342"
"7801","Djam",3,8384,2017,"6814914"
"7802","Wonder",3,7903,2017,"2543472"
"7803","Ghost in the Shell",3,7551,2017,"1219827"
"7804","Ghost Stories",1,8663,2017,"5516328"
"7805","Death of Stalin, The",1,7874,2017,"4686844"
"7806","For Here or To Go?",3,7486,2017,"4157510"
"7807","First Reformed",1,8391,2017,"6053438"
"7808","El Camino Christmas",2,7945,2017,"3255590"
"7809","Downsizing",1,7980,2017,"1389072"
"7810","Gerald&#39;s Game",3,7847,2017,"3748172"
"7811","Batman vs. Two-Face",3,7920,2017,"6142314"
"7812","Beatriz at Dinner",3,7707,2017,"5929750"
"7813","Ingrid Goes West",3,7808,2017,"5962210"
"7814","Good Time",3,7855,2017,"4846232"
"7815","Disco",3,7994,2017,"7401540"
"7816","Ava",3,8118,2017,"6194530"
"7817","Despicable Me 3",3,7715,2017,"3469046"
"7818","Dunkirk",0,7748,2017,"5013056"
"7819","Kingsman: The Golden Circle",1,7826,2017,"4649466"
"7820","Transformers: The Last Knight",1,7934,2017,"3371366"
"7821","Apostasy",3,8449,2017,"4729896"
"7822","John Wick: Chapter 2",1,7446,2017,"4425200"
"7823","Pilgrimage",0,7870,2017,"3531202"
"7824","Nogemu noraifu: Zero",3,7941,2017,"5914996"
"7825","Phantom Thread",3,8017,2017,"5776858"
"7826","I Can Speak",3,8093,2017,"7342204"
"7827","Signature Move",3,8600,2017,"5328952"
"7828","Girls Trip",3,7763,2017,"3564472"
"7829","Lady Bird",3,7843,2017,"4925292"
"7830","God&#39;s Own Country",0,8394,2017,"5635086"
"7831","Molly&#39;s Game",3,7948,2017,"4209788"
"7832","Greatest Showman, The",3,7983,2017,"1485796"
"7833","Unlocked",3,7597,2017,"1734493"
"7834","Paddington 2",3,8024,2017,"4468740"
"7835","Gifted",3,7669,2017,"4481414"
"7836","A Bad Moms Christmas",3,8100,2017,"6359956"
"7837","It Comes at Night",3,7736,2017,"4695012"
"7838","How to Be a Latin Lover",2,8232,2017,"4795124"
"7839","Dark Tower, The",1,7770,2017,"1648190"
"7840","My Little Pony: The Movie",3,7850,2017,"4131800"
"7841","Mudbound",3,7956,2017,"2396589"
"7842","Circle, The",3,7604,2017,"4287320"
"7843","Tuntematon sotilas",3,8031,2017,"4065552"
"7844","Snatched",3,7676,2017,"2334871"
"7845","Okja",3,7743,2017,"3967856"
"7846","Detroit",2,7778,2017,"5390504"
"7847","Alexander IRL",2,7397,2017,"5540622"
"7848","Foreigner, The",1,7858,2017,"1615160"
"7849","Seagull",3,7894,2017,"5997830"
"7850","That&#39;s Not Me",3,8409,2017,"4738802"
"7851","Coco",3,7930,2017,"2380307"
"7852","Fate of the Furious, The",3,7579,2017,"4630562"
"7853","Hostiles",3,8038,2017,"5478478"
"7854","Mark Felt: The Man Who Brought Down the White House",2,8621,2017,"5175450"
"7855","Valerian and the City of a Thousand Planets",1,7751,2017,"2239822"
"7856","American Made",1,7785,2017,"3532216"
"7857","Gemini",3,8487,2017,"5795086"
"7858","Mayhem",3,8046,2017,"4348012"
"7859","Killing of a Sacred Deer, The",3,8089,2017,"5715874"
"7860","Atomic Blonde",3,7725,2017,"2406566"
"7861","Revenge",0,7839,2017,"6738136"
"7862","Man with the Iron Heart, The",1,7910,2017,"3296908"
"7863","Deidra &amp; Laney Rob a Train",3,7524,2017,"4144332"
"7864","All the Money in the World",2,7979,2017,"5294550"
"7865","Darkest Hour",2,8020,2017,"4555426"
"7866","Pirates of the Caribbean: Dead Men Tell No Tales",1,7665,2017,"1790809"
"7867","Fun Mom Dinner",3,8096,2017,"5829040"
"7868","Coin Heist, The",3,7386,2017,"5740806"
"7869","Wife, The",3,8670,2017,"3750872"
"7870","It",3,7799,2017,"1396484"
"7871","Blade Runner 2049",3,7846,2017,"1856101"
"7872","Murder on the Orient Express",3,7919,2017,"3402236"
"7873","Shape of Water, The",3,7951,2017,"5580390"
"7874","La llamada",3,8027,2017,"5176252"
"7875","Post, The",3,8106,2017,"6294822"
"7876","Monster High: Electrified",3,7739,2017,"6536944"
"7877","Victoria &amp; Abdul",2,7854,2017,"5816682"
"7878","Pokemon the Movie: I Choose You!",3,7888,2017,"6595896"
"7879","King Arthur",1,7608,2017,"1972591"
"7880","Sweet Virginia",3,8074,2017,"2582498"
"7881","I Kill Giants",3,8166,2017,"4547194"
"7882","Wish Upon",3,7747,2017,"5322012"
"7883","Hitman&#39;s Bodyguard, The",3,7781,2017,"1959563"
"7884","Revelator",3,7825,2017,"5296086"
"7885","Escape, The",3,8379,2017,"6069126"
"7886","Florida Project, The",3,7897,2017,"5649144"
"7887","MFKZ",0,8448,2017,"4717402"
"7888","Daddy&#39;s Home 2",3,8042,2017,"5657846"
"7889","Naked",2,7788,2017,"6048930"
"7890","Space Between Us, The",3,7445,2017,"3922818"
"7891","Wheelman",1,7869,2017,"5723286"
"7892","Justice League",3,7906,2017,"0974015"
"7893","Only Living Boy in New York, The",1,7940,2017,"0460890"
"7894","Karera ga honki de amu toki wa (Close Knit)",3,8599,2017,"5633706"
"7895","Incredible Jessica James, The",3,7762,2017,"5990342"
"7896","What Happened to Monday",3,7795,2017,"1536537"
"7897","Going In Style",1,8329,2017,"2568862"
"7898","Punisher, The",3,7913,2017,"5675620"
"7899","Power Rangers",3,7527,2017,"3717490"
"7900","Creep 2",0,7982,2017,"3654796"
"7901","A man of integrity",3,8023,2017,"6776462"
"7902","Rough Night",3,7701,2017,"4799050"
"7903","Little Hours, The",3,7735,2017,"5666304"
"7904","Fist Fight",3,8231,2017,"3401882"
"7905","Mother!",2,7803,2017,"5109784"
"7906","All Eyez On Me",1,8336,2017,"1666185"
"7907","Jigsaw",3,7884,2017,"3348730"
"7908","Innan vi dor",3,7501,2017,"5598192"
"7909","Wonder Wheel",3,7954,2017,"5825380"
"7910","Disobedience",3,8471,2017,"6108178"
"7911","Cherry Pop",0,7989,2017,"4807950"
"7912","Thelma",3,8113,2017,"6304046"
"7913","Cars 3",3,7709,2017,"3606752"
"7914","War for the Planet of the Apes",1,7742,2017,"3450958"
"7915","Flower",3,8311,2017,"2582784"
"7916","Book of Birdie, The",3,7811,2017,"5142400"
"7917","Gekijoban Fairy Tail: Dragon Cry",3,8712,2017,"6548966"
"7918","Happy Death Day",3,7857,2017,"5308322"
"7919","Fifty Shades Darker",3,7469,2017,"4465564"
"7920","Get Out",3,7508,2017,"5052448"
"7921","Mountain Between Us, The",3,8408,2017,"2226597"
"7922","Jumanji: Welcome to the Jungle",3,7963,2017,"2283362"
"7923","Descendants 2",3,7996,2017,"5117876"
"7924","1922",1,8078,2017,"6214928"
"7925","My Cousin Rachel",3,7682,2017,"4411596"
"7926","Baby Driver",1,7717,2017,"3890160"
"7927","Ritual, The",0,8176,2017,"5638642"
"7928","Amityville: The Awakening",3,7864,2017,"1935897"
"7929","Posoki (Directions)",1,8752,2017,"6467968"
"7930","Nut Job 2: Nutty By Nature, The",3,7936,2017,"3486626"
"7931","Call Me by Your Name",3,7970,2017,"5726616"
"7932","Beach Rats",3,8045,2017,"6303866"
"7933","Before I Fall",3,7690,2017,"1691916"
"7934","Maximilian",2,8595,2017,"5833846"
"7935","Spider-Man: Homecoming",3,7724,2017,"2250912"
"7936","xXx: Return of Xander Cage",3,7411,2017,"1293847"
"7937","On Body and Soul",3,7838,2017,"5607714"
"7938","Endless, The",1,8357,2017,"3986820"
"7939","Only the Brave",2,7872,2017,"3829920"
"7940","Sand Castle",0,7909,2017,"2582576"
"7941","Beauty and the Beast",3,7523,2017,"2771200"
"7942","Wilson",3,7978,2017,"1781058"
"7943","Unforgettable",3,7592,2017,"3462710"
"7944","Rings",2,8669,2017,"0498381"
"7945","Disaster Artist, The",3,7950,2017,"3521126"
"7946","Dance Academy: The Movie",3,7564,2017,"5834660"
"7947","Ver&oacute;nica",3,7985,2017,"5862312"
"7948","Wolf Warrior 2",1,8026,2017,"7131870"
"7949","Thoroughbreds",3,8103,2017,"5649108"
"7950","You Get Me",3,8307,2017,"5539054"
"7951","I, Tonya",3,7806,2017,"5580036"
"7952","Un beau soleil interieur",2,7853,2017,"6423776"
"7953","Diary of a Wimpy Kid: The Long Haul",0,8371,2017,"6003368"
"7954","Mad Ones, The",3,7887,2017,"3887208"
"7955","Kong: Skull Island",1,7504,2017,"3731562"
"7956","A Man Wanted (Hatooly Ragel)",2,8403,2017,"6539420"
"7957","Alien: Covenant",3,7607,2017,"2316204"
"7958","Beguiled, The",3,7746,2017,"5592248"
"7959","To the bone",3,7780,2017,"5541240"
"7960","Geostorm",3,7860,2017,"1981128"
"7961","Meyerowitz Stories (new and selected), The",1,7896,2017,"5536736"
"7962","Bright",3,7966,2017,"5519340"
"7963","Discovery, The",3,7581,2017,"5155780"
"7964","Favourite, The",3,8490,2018,"5083738"
"7965","Cold War",3,8590,2018,"6543652"
"7966","Destroyer",3,8690,2018,"7137380"
"7967","To All the Boys I&#39;ve Loved Before",3,8385,2018,"3846674"
"7968","A Simple Favor",3,8420,2018,"7040874"
"7969","Hate U Give, The",3,8498,2018,"5580266"
"7970","Hearts Beat Loud",3,8091,2018,"7158430"
"7971","Miseducation of Cameron Post, The",3,8598,2018,"6257174"
"7972","Pacific Rim: Uprising",3,8134,2018,"2557478"
"7973","First Match",3,8630,2018,"6061074"
"7974","Andhadhun",2,8730,2018,"8108198"
"7975","It&#39;s a Beautiful Day",0,8762,2018,"8457260"
"7976","Mandy",2,8461,2018,"6998518"
"7977","Alex Strangelove",2,8298,2018,"5688996"
"7978","Sheherazade",3,8399,2018,"8459250"
"7979","Vice",2,8577,2018,"6266538"
"7980","When We First Met",2,8112,2018,"5783956"
"7981","Andid edlilega (And Breathe Normally)",3,8612,2018,"6776106"
"7982","Kaala",3,8310,2018,"6929642"
"7983","My Little Pony Equestria Girls: Rollercoaster of Friendship",3,8711,2018,"8717590"
"7984","Mission Impossible: Fallout",1,8342,2018,"4912910"
"7985","Slender Man",3,8407,2018,"5690360"
"7986","Wildling",3,8520,2018,"5085924"
"7987","Annihilation",3,8077,2018,"2798920"
"7988","American Animals",1,8317,2018,"6212478"
"7989","Say My Name",3,8718,2018,"7250378"
"7990","Woman at War",3,8349,2018,"7279188"
"7991","Rampage",3,8381,2018,"2231461"
"7992","Can You Ever Forgive Me?",3,8485,2018,"4595882"
"7993","Mule, The",2,8626,2018,"7959026"
"7994","La chute de l&#39;empire americain",1,8660,2018,"7231342"
"7995","En guerre",1,8276,2018,"7555774"
"7996","Sorry to Bother You",1,8324,2018,"5688932"
"7997","Nappily Ever Aftet",3,8423,2018,"0365545"
"7998","Girl in the Spider&#39;s Web, The",3,8457,2018,"5177088"
"7999","Isle of Dogs",3,8137,2018,"5104604"
"8000","Incredibles 2",3,8290,2018,"3606756"
"8001","Den of thieves",2,8733,2018,"1259528"
"8002","Carmen y Lola",3,8395,2018,"7485508"
"8003","Venom",1,8431,2018,"1270797"
"8004","Black Panther",3,8058,2018,"1825683"
"8005","Mary Queen of Scots",3,8573,2018,"2328900"
"8006","Dude",3,8608,2018,"3458510"
"8007","Free Solo",1,8580,2018,"7775622"
"8008","Tag",3,8313,2018,"2854926"
"8009","Wild Rose",3,8714,2018,"5117428"
"8010","Teen Titans Go! To the Movies",3,8345,2018,"7424200"
"8011","First Man",3,8445,2018,"1213641"
"8012","Spider-Man : Into the Spider-Verse",1,8523,2018,"4633694"
"8013","Game Night",3,8080,2018,"2704998"
"8014","If Beale Street Could Talk",3,8588,2018,"7125860"
"8015","Guernsey Literary and Potato Peel Pie Society, The",3,8179,2018,"1289403"
"8016","Assassination Nation",3,8656,2018,"6205872"
"8017","Raazi",3,8754,2018,"7098658"
"8018","Please Stand By",3,8489,2018,"4652650"
"8019","Ballad of Buster Scruggs, The",1,8497,2018,"6412452"
"8020","L&#39;animale",3,8597,2018,"6169920"
"8021","Eighth Grade",3,8359,2018,"7014006"
"8022","Smallfoot",3,8427,2018,"6182908"
"8023","Love, Simon",1,8142,2018,"5164432"
"8024","Nutcracker and the Four Realms, The",3,8637,2018,"5523010"
"8025","Deadpool 2",2,8229,2018,"5463162"
"8026","Robin Hood",1,8671,2018,"4532826"
"8027","Sierra Burgess Is a Loser",3,8434,2018,"3120280"
"8028","Green Book",1,8512,2018,"6966692"
"8029","Shoplifters",3,8611,2018,"8075192"
"8030","A Quiet Place",1,8157,2018,"6644200"
"8031","Bullitt County",3,8678,2018,"6140148"
"8032","You",3,8743,2018,"7335184"
"8033","Stan &amp; Ollie",3,8618,2018,"3385524"
"8034","Pass Over",0,8263,2018,"7768846"
"8035","Darkest Minds, The",3,8380,2018,"4073790"
"8036","Predator, The",1,8414,2018,"3829266"
"8037","Fantastic Beasts: The Crimes of Grindelwald",2,8484,2018,"4123430"
"8038","Ralph Breaks the Internet",3,8492,2018,"5848272"
"8039","My Little Pony Equestria Girls: Forgotten Friendship",3,8126,2018,"7869818"
"8040","Deslembro",3,8757,2018,"8900098"
"8041","My hero academia: Two heroes",3,8422,2018,"7745068"
"8042","Kissing Booth, The",3,8214,2018,"3799232"
"8043","Quien te cantara",2,8667,2018,"6485304"
"8044","Spy Who Dumped Me, The",3,8362,2018,"6663582"
"8045","A Star Is Born",3,8430,2018,"1517451"
"8046","Mortal Engines",3,8572,2018,"1571234"
"8047","Red Sparrow",3,8145,2018,"2873282"
"8048","Don&#39;t Leave Home",3,8674,2018,"6842126"
"8049","Hereditary",3,8305,2018,"7784604"
"8050","Mamma Mia! Here We Go Again",3,8337,2018,"6911608"
"8051","Meg, The",3,8369,2018,"4779682"
"8052","Searching",1,8472,2018,"7668870"
"8053","Skate Kitchen",3,8579,2018,"7545566"
"8054","Man Who Killed Don Quixote, The",1,8247,2018,"1318517"
"8055","Front Runner, The",2,8713,2018,"7074886"
"8056","Apostle",3,8444,2018,"6217306"
"8057","Aquaman",3,8522,2018,"1477834"
"8058","On the Basis of Sex",3,8587,2018,"4669788"
"8059","Avengers: Infinity War",3,8178,2018,"4154756"
"8060","Death and Life of John F. Donovan, The",2,8688,2018,"4042818"
"8061","Au poste!",0,8319,2018,"7156222"
"8062","Blindspotting",1,8351,2018,"7242142"
"8063","Patient Zero",1,8383,2018,"3458254"
"8064","Genese",0,8785,2018,"8287690"
"8065","Halloween",3,8452,2018,"1502407"
"8066","Hold the Dark",1,8495,2018,"5057140"
"8067","Rafiki",3,8596,2018,"8286894"
"8068","Vox Lux",3,8662,2018,"5960374"
"8069","Ocean&#39;s 8",3,8280,2018,"5164214"
"8070","I Like Me",3,8792,2018,"7134690"
"8071","House with a Clock in Its Walls, The",1,8425,2018,"2119543"
"8072","A Wrinkle in Time",3,8459,2018,"1620680"
"8073","Dead in a Week: Or Your Money Back",1,8635,2018,"3525168"
"8074","I Feel Pretty",3,8365,2018,"6791096"
"8075","Burning",0,8397,2018,"7282468"
"8076","Blockers",3,8433,2018,"2531344"
"8077","Mary Poppins Returns",3,8575,2018,"5028340"
"8078","Titan, The",2,8151,2018,"4986098"
"8079","Tully",3,8239,2018,"5610554"
"8080","Set It Up",3,8308,2018,"5304992"
"8081","Book Club",3,8475,2018,"6857166"
"8082","Creed II",3,8518,2018,"6343314"
"8083","Overboard",3,8582,2018,"1563742"
"8084","A private war",1,8651,2018,"2368254"
"8085","Truth or Dare",3,8347,2018,"6772950"
"8086","Widows",3,8491,2018,"4218572"
"8087","Cloverfield Paradox, The",3,8082,2018,"2548396"
"8088","Ben Is Back",3,8591,2018,"7545524"
"8089","Ready Player One",3,8125,2018,"1677720"
"8090","Greta",3,8658,2018,"2639336"
"8091","Jonathan",1,8724,2018,"5639446"
"8092","Alpha",0,8386,2018,"4244998"
"8093","Deep Murder",3,8788,2018,"6975598"
"8094","Leave No Trace",3,8421,2018,"3892172"
"8095","Mid90s",1,8499,2018,"5613484"
"8096","Cam",3,8631,2018,"8361028"
"8097","Bohemian Rhapsody",2,8462,2018,"1727824"
"8098","Maze Runner: The Death Cure",3,8056,2018,"4500922"
"8099","Roma",3,8571,2018,"6155172"
"8100","Early Man",1,8144,2018,"4701724"
"8101","Jurassic World: Fallen Kingdom",3,8302,2018,"4881806"
"8102","BlacKkKlansman",3,8368,2018,"7349662"
"8103","Wild Pear Tree, The",2,8400,2018,"6628102"
"8104","Dumplin&#39;",3,8514,2018,"4878482"
"8105","Old Man &amp; the Gun, The",1,8578,2018,"2837574"
"8106","Sisters Brothers, The",1,8613,2018,"4971344"
"8107","Solo: A Star Wars Story",2,8246,2018,"3778644"
"8108","First Purge , The",3,8343,2018,"6133466"
"8109","An Elephant Sitting Still (Da xiang xi di er zuo)",0,8443,2018,"8020896"
"8110","Dog Days",3,8521,2018,"7365604"
"8111","Bumblebee",1,8585,2018,"4701182"
"8112","Tomb Raider",3,8121,2018,"1365519"
"8113","Miracle Season, The",3,8654,2018,"5427194"
"8114","Ant-Man and the Wasp",3,8318,2018,"5095030"
"8115","Le monde est a toi",2,8382,2018,"6892462"
"8116","Heiresses, The",3,8128,2018,"7875464"
"8117","Z-O-M-B-I-E-S",3,8199,2018,"6878820"
"8118","Instant Family",3,8661,2018,"7401588"
"8119","Life of the Party",3,8277,2018,"5619332"
"8120","Johnny English Strikes Again",1,8424,2018,"6921996"
"8121","Colette",3,8567,2018,"5437928"
"8122","Jane Fonda in Five Acts",3,8734,2018,"7689958"
"8123","Christopher Robin",2,8364,2018,"4575576"
"8124","6 Balloons",3,8396,2018,"6142496"
"8125","Suspiria",3,8465,2018,"1034415"
"8126","Bird Box",3,8574,2018,"2737304"
"8127","Tito e os Passaros",1,8708,2018,"8327492"
"8128","En liberte!",2,8474,2018,"7534068"
"8129","Bella Ciao!",3,8517,2018,"5861756"
"8130","Love per square foot",3,8073,2018,"7853242"
"8131","Destination Wedding",0,8683,2018,"6987770"
"8132","They Shall Not Grow Old",0,8715,2018,"7905466"
"8133","Crazy Rich Asians",3,8378,2018,"3104988"
"8134","Honor List, The",3,8780,2018,"7237666"
"8135","Jefe",2,8481,2018,"7527538"
"8136","Soni",3,8623,2019,"6078866"
"8137","John Wick: Chapter 3 - Parabellum",1,8755,2019,"6146586"
"8138","Lego Movie 2: The Second Part, The",3,8645,2019,"3513498"
"8139","Fighting with My Family",3,8679,2019,"6513120"
"8140","Wine Country",3,8744,2019,"8169446"
"8141","Shazam!",3,8693,2019,"0448115"
"8142","Ma",3,8758,2019,"7958736"
"8143","Lion King, The",3,8790,2019,"6105098"
"8144","Captain Marvel",3,8668,2019,"4154664"
"8145","Brightburn",2,8765,2019,"7752126"
"8146","Pokemon Detective Pikachu",3,8740,2019,"5884052"
"8147","Toy Story 4",3,8772,2019,"1979376"
"8148","Kid Who Would Be King, The",1,8615,2019,"6811018"
"8149","Booksmart",3,8747,2019,"1489887"
"8150","Curse of La Llorona, The",3,8722,2019,"4913966"
"8151","Anna",3,8786,2019,"7456310"
"8152","Dark Phoenix",3,8761,2019,"6565702"
"8153","Gisaengchung",3,8768,2019,"6751668"
"8154","Annabelle Comes Home",3,8775,2019,"8350360"
"8155","Someone Great",3,8717,2019,"8075260"
"8156","Aladdin",3,8750,2019,"6139732"
"8157","Isn&#39;t It Romantic",1,8659,2019,"2452244"
"8158","Guava Island",2,8725,2019,"8858104"
"8159","Gully Boy",1,8699,2019,"2395469"
